1,"ïΩê¨27îNçëê®í≤ç∏êlå˚ìôäÓñ{èWåvÅiëçñ±è»ìùåvã«Åj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
355,"0301","34100","1","çLìáés",617184,5073,5136,5332,5407,5508,5495,5479,5564,5501,5334,5344,5464,5536,5666,5557,5638,5591,5762,6033,6009,5997,5923,5755,5891,5917,6097,6232,6363,6751,6869,6847,7199,7355,7249,7301,7934,7790,8576,8572,9132,9603,10338,10316,10299,9973,9268,9189,8765,8653,6546,8234,7480,7337,6985,6707,6895,6988,6880,6398,6761,6739,6894,7454,7515,8510,9172,10295,9709,10029,6079,6751,7518,7483,7522,7140,6012,5133,5321,5532,5419,5114,4820,4547,4095,3988,3626,3581,3147,2892,2592,2292,1892,1615,1308,1055,918,564,486,333,258,173,136,73,50,23,20,13,6,8,-,-,7538,45.7512244811,45.4440008632,26456,27373,27567,29033,29483,32312,35951,42004,50529,42421,36743,33922,37112,45284,36414,27417,22564,15838,8162,2559,455,47,-,81396,369510,158740,77042,27061,502,13.3513547206,60.6105838470,26.0380614324,12.6371697674,4.4388054707,0.0823428678
356,"0301","35000","a","éRå˚åß",739721,4632,4830,5107,5161,5602,5491,5516,5630,5561,5541,5691,5753,5964,6163,6382,6316,6470,6462,6043,5480,5678,5483,5457,5243,5123,5330,5579,5769,5992,6352,6691,6942,7002,6926,7029,7418,7782,7839,8577,8853,9431,9682,9928,9770,9293,9245,9051,8950,8986,6593,8530,8049,8003,7938,8120,8395,8935,8997,8674,9541,9531,9681,10633,11295,12228,13244,14975,14093,14152,8894,9170,10961,10715,11189,11384,9777,8517,9141,9769,9619,9299,8823,8762,8548,8033,7075,6957,6325,5599,5205,4445,3877,3254,2550,2069,1690,1099,896,642,486,312,222,164,98,37,31,17,11,6,2,-,3248,51.0736870191,53.9908667171,25332,27739,29953,30771,26984,29022,34590,40469,48104,42825,40640,44542,53368,65358,53419,46823,43465,31161,16195,4813,833,67,-,83024,391315,262134,143357,53069,900,11.2731899201,53.1336518786,35.5931582013,19.4653436039,7.2058310352,0.1222040727
357,"0301","36000","a","ìøìáåß",395943,2491,2405,2639,2616,2727,2715,2737,2771,2871,2859,2836,2978,3124,3290,3267,3488,3410,3569,3213,2978,3081,2971,2986,2974,2858,3052,3143,3259,3421,3503,3605,3885,3890,3915,3939,4042,4241,4508,4474,4878,5146,5334,5316,5248,5046,4897,4703,4694,4859,3711,5000,4698,4574,4485,4585,4812,5152,5053,4856,5404,5622,5550,5871,6184,6501,6857,7580,7848,6835,3764,4195,5161,5129,5298,5183,4657,4247,4438,5110,4882,4650,4653,4811,4482,4280,4009,3871,3432,3216,2929,2377,2069,1756,1252,1012,805,481,449,374,229,150,109,76,34,20,14,11,7,1,-,3,4287,50.7936020385,53.2214046823,12878,13953,15495,16658,14870,16378,19234,22143,26090,22864,23342,25277,29728,32884,24966,23334,22876,17457,8466,2338,389,33,3,42326,216584,132746,74896,28686,425,10.8069326143,55.2995485835,33.8935188022,19.1229037727,7.3242845763,0.1085135936
358,"0301","37000","a","çÅêÏåß",503955,3423,3537,3685,3770,3689,3943,3934,3997,4049,4037,4158,4225,4241,4404,4466,4624,4662,4528,4124,3410,3547,3470,3472,3726,3769,3951,4023,4165,4476,4500,4745,4897,5050,5032,5226,5496,5651,5964,6354,6625,6972,7343,7304,7151,6640,6583,6178,6166,6106,4532,6146,5751,5389,5572,5404,5661,6320,6103,5827,6350,6471,6118,6981,7284,7990,8431,9847,9623,9369,5186,5663,6809,6324,6791,6433,5618,4865,5564,5904,5887,5588,5253,5542,5153,5077,4441,4474,3953,3752,3553,2779,2325,2016,1655,1326,1145,667,541,412,345,203,181,99,58,36,28,16,3,2,2,2,7627,49.7060633291,51.3474178404,18104,19960,21494,21348,17984,21115,24950,30090,35410,29565,28262,30261,34844,42456,32020,27838,26613,20173,10101,3110,577,51,2,59558,273829,162941,88465,34014,630,11.9997259877,55.1709756451,32.8292983672,17.8238987121,6.8531293822,0.1269321900
359,"0301","38000","a","à§ïQåß",730882,4615,4703,4997,5340,5319,5439,5572,5552,5547,5582,5582,5788,5900,6150,6175,6458,6418,6628,5928,4874,5005,5021,5022,5305,5340,5490,5722,6033,6240,6392,6703,6887,7174,7191,7204,7562,7835,8148,8689,8880,9414,9856,9987,9608,9441,9085,9082,8920,8896,6807,9296,8663,8567,8491,8244,8711,9340,9084,9001,9487,9797,9598,10413,11369,11856,12638,13970,13439,12646,8023,8678,10241,8988,10004,10166,8947,8124,8306,9167,8763,8602,8214,8247,7912,7533,6940,6793,6159,5613,5034,4185,3460,3004,2415,1900,1531,989,820,599,473,289,194,152,74,48,29,20,6,5,3,2,10114,50.4839102180,52.8076339442,24974,27692,29595,30306,25693,29877,35159,41114,48306,42790,43261,45623,53033,60716,48077,43307,40508,30539,14964,4412,757,63,2,82261,395162,243345,134552,50737,822,11.4129650595,54.8251309714,33.7619039691,18.6678653880,7.0392969721,0.1140450186
360,"0301","39000","a","çÇímåß",385604,2386,2341,2562,2551,2576,2628,2681,2732,2757,2786,2885,2955,2969,3098,3200,3228,3301,3363,3157,2704,2629,2604,2718,2487,2494,2591,2775,2863,2998,3180,3397,3420,3623,3603,3780,3630,4020,4193,4400,4844,4907,5122,5163,5078,4844,4676,4613,4453,4496,3313,4544,4476,4549,4367,4433,4575,4803,4804,4639,4870,5126,5173,5502,5931,6124,6754,7417,7391,7322,4277,4752,5835,5176,5604,5507,4863,4289,4623,4967,4888,4897,4728,4974,4621,4376,4290,3990,3754,3458,3139,2770,2315,1947,1518,1202,1056,635,540,397,268,177,144,84,64,44,21,8,8,1,2,-,2821,51.8609225070,54.8304759756,12416,13584,15107,15753,12932,14407,17823,21087,25114,21551,22369,23691,27856,33161,26874,23630,23596,18631,9752,2896,513,40,-,41107,202583,139093,79058,31832,553,10.7389826612,52.9237191829,36.3372981559,20.6534772965,8.3159387956,0.1444682758
361,"0301","40000","a","ïüâ™åß",2691138,20873,21019,21636,21746,22337,22171,22400,22734,22311,21446,21306,21983,22173,22896,23069,23265,23246,23832,25793,27095,26470,25639,25006,25005,24943,25478,25968,26506,27809,28704,29844,31104,31251,31555,31964,32986,33941,34457,35131,36086,37720,38978,38983,38012,36555,35771,35353,34312,34114,27441,33193,31086,30742,30646,30422,30870,32287,31670,30582,32910,33644,34198,36957,38278,41180,43268,47954,44802,42190,26489,27922,33729,31305,33152,33295,29662,26110,26991,28479,27676,26142,24882,24131,23573,21474,18902,18860,16860,14991,13880,11790,10111,8712,6837,5266,4419,2765,2297,1750,1288,832,610,417,270,142,72,45,27,15,7,11,27654,47.4215125753,47.7924924225,107611,111062,111427,123231,127063,134465,155718,172601,190248,166991,156089,158319,184257,204703,159403,138918,120202,83493,42716,12519,2271,166,11,330100,1568982,764402,400296,141176,2448,12.3935416920,58.9071306604,28.6993276475,15.0290371558,5.3004260585,0.0919096942
362,"0301","40100","1","ñkã„èBés",508604,3617,3546,3682,3826,3824,3823,3880,3990,4013,3915,3836,3919,4019,4288,4210,4200,4213,4421,4534,4521,4586,4573,4143,4178,4165,4151,4301,4312,4492,4603,4986,5184,5068,5344,5272,5538,5681,5899,5936,6437,6602,6971,6995,7120,6828,6537,6714,6427,6296,5113,6202,5797,5864,5777,5810,5785,5948,5847,5643,6057,6395,6307,6993,7351,8221,8628,9990,9114,8679,5689,5933,7336,6808,7221,7563,6437,5671,5968,6400,6146,5925,5563,5318,5138,4664,4040,4064,3514,3050,2926,2394,2067,1756,1425,1086,906,565,442,335,251,167,128,96,45,35,20,9,6,2,-,3,6355,49.4060605397,51.0333793341,18495,19621,20272,21889,21645,21859,25854,29491,34516,31087,29450,29280,35267,42100,34861,30622,26608,17594,8728,2499,471,37,3,58388,280338,163523,86562,29332,511,11.6253093585,55.8165372156,32.5581534259,17.2348775209,5.8401310904,0.1017423629
363,"0301","40130","1","ïüâ™és",812015,6756,6667,6745,6620,6760,6619,6613,6711,6556,6163,6049,6211,6249,6392,6505,6659,6565,6767,8389,9879,9648,9438,9560,9793,9629,9894,10006,10186,10601,10930,11200,11483,11519,11387,11596,11696,12064,12090,12236,12208,12912,13152,13338,12765,12254,12106,11797,11364,11144,8942,10718,9796,9590,9348,8938,8904,9134,8757,8456,9112,9092,9061,9823,9856,10558,11158,12242,11564,10765,6850,7104,8500,7882,8275,7995,7174,6369,6439,6716,6586,5988,5746,5543,5345,4734,4107,4233,3773,3243,3034,2665,2152,1855,1460,1174,928,632,507,377,290,171,130,95,70,28,15,11,9,2,1,1,14121,44.5378208133,43.5096748923,33548,32662,31406,38259,48068,51617,57185,60294,64421,55353,48390,44363,48390,52579,39756,33284,27356,18390,9306,2734,494,38,1,97616,516340,183938,91603,30963,533,12.2342065487,64.7128565950,23.0529368563,11.4805976734,3.8805906549,0.0668008532
364,"0301","41000","a","ç≤âÍåß",439759,3242,3432,3544,3568,3767,3760,3774,3902,3826,3674,3832,3928,4008,4111,4291,4356,4290,4469,4089,3600,3662,3586,3538,3603,3658,3627,3859,3967,4108,4220,4448,4554,4649,4694,4622,4873,4958,5015,5228,5329,5329,5680,5460,5418,5204,5130,5245,5182,5210,4490,5219,5172,5017,5139,5331,5474,5739,5700,5504,5955,6135,6162,6532,6760,6985,7100,7613,6995,6489,4076,4448,5268,5150,5416,5372,5061,4552,4734,5013,4833,4826,4751,4679,4638,4138,4043,3873,3510,3126,2993,2558,2168,1911,1393,1111,934,596,482,341,310,174,135,78,50,38,24,8,3,8,2,2,1903,48.7044690492,50.5593025484,17553,18936,20170,20804,18047,19781,22967,25403,27091,25257,25878,28372,32574,32273,25654,24193,23032,17545,9141,2663,475,45,2,56659,246174,135023,77096,29871,522,12.9400990280,56.2225937294,30.8373072426,17.6076152890,6.8221058978,0.1192172769
365,"0301","42000","a","í∑çËåß",731424,5057,5313,5508,5551,5599,5595,5727,5844,5838,5816,5833,5980,6085,6398,6488,6773,6736,7001,5997,5245,5625,5667,5576,5512,5371,5477,5706,5921,6337,6252,6748,7014,7057,7205,7162,7518,7758,7748,7983,8439,8781,9247,9270,8961,8833,8681,9045,8797,8973,7496,8986,8709,8819,8786,9056,9641,9617,9909,9243,10206,10569,10909,11088,11613,12090,12358,13410,12538,11797,7435,7670,9486,8761,9845,9873,9234,8385,8791,8863,8668,8743,8362,8161,8212,7264,7110,6639,6025,5565,5147,4381,3608,3245,2455,1958,1604,1058,816,606,430,291,197,136,83,42,26,10,9,4,2,2,4334,50.1525299481,52.8284385985,27028,28820,30784,31752,27751,29693,35186,39446,45092,42992,44356,48616,56269,57538,45635,43941,40742,30486,15647,4514,749,51,2,86632,401153,239305,136132,51449,802,11.9148936170,55.1723995654,32.9127068176,18.7228541171,7.0760153489,0.1103027136
366,"0301","43000","a","åFñ{åß",945124,7345,7297,7546,7652,7745,7942,7969,8065,7861,7801,7750,7805,8132,8323,8353,8470,8675,8533,8068,7477,7617,7576,7671,7671,7691,7836,8356,8602,8993,9287,9492,9993,9713,10042,10019,10359,10603,10751,10954,11467,11608,11760,11995,11469,11030,10806,11044,11036,11905,9464,11461,11143,11138,11225,11469,11542,12328,12206,11958,12834,13019,13245,13684,14218,14600,14987,16217,15415,14383,9161,9681,11618,11189,11518,11975,10903,10149,10913,11502,11026,11004,10483,10642,10074,9523,8910,8372,7780,7180,6555,5792,4828,4195,3313,2541,2301,1400,1168,866,597,425,308,169,122,59,43,22,11,4,2,4,4105,49.3082876116,51.3077716952,37585,39638,40363,41223,38226,43074,49259,54134,57862,54255,56436,60868,68766,70163,55981,54493,51726,38797,20669,6332,1083,82,4,117586,524103,299330,173186,66967,1169,12.4956031706,55.6952622636,31.8091345658,18.4040917346,7.1164344184,0.1242270347
367,"0301","43100","1","åFñ{és",392352,3278,3227,3335,3276,3306,3516,3398,3469,3335,3290,3297,3322,3521,3532,3577,3756,3802,3800,3767,3879,3944,4056,3973,4013,3960,3959,4133,4161,4387,4431,4471,4667,4584,4643,4662,4748,4975,4923,5051,5390,5430,5628,5752,5490,5211,5009,5164,5121,5427,4266,5092,4915,4755,4716,4815,4768,4938,4762,4638,4926,4905,4883,5016,5224,5507,5728,6307,5949,5591,3539,3736,4406,4245,4170,4311,3955,3447,3637,3932,3707,3603,3416,3496,3293,3036,2815,2622,2400,2212,2050,1733,1448,1224,972,753,701,405,328,270,179,121,87,47,37,21,16,5,6,-,-,2,3222,46.4097293963,46.6256777692,16422,17008,17249,19004,19946,21071,23027,25087,27511,24987,24293,24032,25535,27114,20868,18678,16844,12099,6130,1883,313,27,2,50679,234493,103958,55976,20454,342,13.0236681829,60.2608382803,26.7154935369,14.3849099273,5.2563410685,0.0878883664
368,"0301","44000","a","ëÂï™åß",614406,4166,4344,4491,4587,4788,4813,4860,4889,4826,4904,4716,4800,5037,5043,5245,5216,5466,5542,5242,4854,4708,4584,4437,4536,4731,4686,5031,5045,5385,5631,5775,5987,6143,6165,6356,6605,6772,6991,7253,7654,7770,7950,8082,7756,7514,7234,7404,7111,7448,5348,7201,6907,6941,6862,6899,7337,7882,7704,7457,8318,8367,8307,8972,9278,10010,10466,11570,11263,10528,6553,7228,8480,7942,8316,8334,7450,6778,7321,7935,7308,7390,7142,6926,6521,6539,5908,5653,5222,4807,4305,3743,3122,2652,2030,1579,1332,784,685,480,372,262,146,99,57,30,32,14,5,4,1,2,4727,50.2276370024,52.6930557557,22376,24292,24841,26320,22996,25778,30426,35275,39072,34545,34810,38698,44934,50380,40300,36792,34518,25895,13126,3653,594,56,2,71509,332854,205316,114636,43326,652,11.7289590096,54.5949589866,33.6760820038,18.8026814110,7.1063625285,0.1069415217
369,"0301","45000","a","ã{çËåß",584827,4367,4485,4735,4769,4876,4977,4867,5100,4983,4830,4770,4960,4964,5275,5332,5518,5452,5709,4946,4140,4160,4046,3993,4141,4057,4415,4706,4788,5188,5200,5610,5760,6098,6086,6091,6328,6507,6569,6941,7141,7259,7530,7311,7085,6825,6586,6679,6789,6828,5337,6934,6755,6989,6814,7043,7403,7824,7583,7821,8206,8383,8519,8729,9159,9593,9820,10737,10568,9435,5633,6092,7249,6907,7567,7583,6765,6415,6769,7316,6760,7045,6552,6693,6216,5823,5534,5236,4686,4317,3974,3417,2717,2338,1990,1528,1284,802,684,479,392,233,199,116,71,30,21,10,8,3,-,-,3949,49.6248420494,52.2347975390,23232,24757,25301,25765,20397,24297,29645,33486,36010,32219,34535,38837,44383,46193,35398,34025,32329,23747,11990,3641,649,42,-,73290,319574,188014,106423,40069,691,12.6171072067,55.0156831555,32.3672096378,18.3210588110,6.8980061218,0.1189578535
370,"0301","46000","a","é≠éôìáåß",875116,6416,6585,6930,7120,7297,7130,7160,7358,7148,7039,7081,7258,7362,7702,7702,7902,7896,8242,7348,6390,6446,6295,6363,6522,6582,6975,7171,7544,8113,7707,8646,8889,9213,9266,9270,9401,9758,9772,10076,10144,10251,10511,10526,10237,9837,9804,9885,10004,10322,8798,10201,10305,10533,10299,10764,11247,11657,11777,12095,12601,12763,13112,12739,13773,13483,13582,14619,14433,12203,8186,8315,10496,10019,10456,10964,10055,9980,10111,10692,10196,10653,10076,10265,10006,9258,9086,8341,7773,7276,6089,5558,4714,4031,3320,2523,2092,1464,1130,855,564,384,297,196,124,71,31,20,7,8,-,3,7851,49.8682888160,52.3543624798,34348,35835,37105,37778,32208,37510,45284,49151,51362,48813,52102,59377,65870,63023,50250,51034,50258,38565,20146,6105,1072,66,3,107288,479455,280522,167249,65957,1141,12.3708439750,55.2835638473,32.3455921777,19.2846477144,7.6051725828,0.1315630171
371,"0301","47000","a","â´ìÍåß",728947,7832,7921,8253,8184,8347,8206,8192,8252,8082,7803,7772,7875,7900,7997,8361,8292,8318,8184,7639,6896,6971,6885,6888,7288,7044,7353,7501,8003,8321,8635,9165,9180,9168,9185,9043,9576,9590,9565,10065,10146,10503,11046,10845,10378,10012,9693,9728,9532,9435,7852,8824,8659,8802,8703,8834,8729,9270,9051,8881,9284,9322,9588,9624,9620,9857,9882,8819,9217,7624,3733,4470,5926,6094,6207,6367,6097,6111,6231,6053,6115,5614,5335,5274,4701,4258,4291,3923,3711,3241,2756,2325,2071,1898,1684,1256,1086,812,660,584,406,242,219,129,73,39,32,29,14,5,3,7,7373,43.2048355401,42.8630705394,40537,40535,39905,39329,35076,39813,45741,48942,52784,46240,43822,45215,48011,39275,29064,30607,25182,17922,9234,3548,702,83,7,120977,444973,155624,87285,31496,792,16.7657094075,61.6669946534,21.5672959392,12.0964724339,4.3649022831,0.1097600523
372,"0301","00000","d","ëSçëÅ@êlå˚èWíÜínãÊ",44504753,340064,338615,348490,345977,353263,352634,355091,360320,356072,352902,352009,365227,370157,379546,383828,392895,394362,398866,416396,433425,441225,439908,430774,436269,436378,444116,454344,469222,482118,490427,510149,526113,532686,532901,537572,559674,573588,594901,610649,639404,668721,706880,725627,711832,696014,673357,664362,644273,639354,502853,611373,566346,547395,523082,506279,505598,505536,488836,470086,490595,503333,504585,537982,571561,608815,659990,731896,731947,697299,441616,475997,578179,558837,572255,550710,491742,422162,441540,445824,438621,407085,372193,361307,336081,308484,273833,251658,226878,200763,179109,150939,122969,103310,80945,63787,52911,33332,25881,19501,14145,9449,6585,4255,2558,1388,797,413,249,137,49,78,547837,46.5027892084,46.3965759631,1726409,1777019,1850767,2035944,2184554,2340227,2639421,2978216,3509074,3124199,2754475,2460651,2726276,3262748,2735978,2239889,1785150,1132241,521950,145770,24235,1645,78,5354195,26753037,11849684,5850958,1825919,25958,12.1805519750,60.8619517347,26.9574962902,13.3106653797,4.1538833161,0.0590532784
373,"0302","00000","a","ëSçë",63788429,460898,465670,484764,487542,500829,502380,508146,518304,514472,511567,512539,531623,539923,556169,563639,572575,574169,581725,576615,564474,568405,563401,551264,559090,557439,567692,583036,603549,622514,635390,665374,689314,699689,701164,711578,744181,763752,797487,820026,861006,900986,950653,970731,950785,926725,898401,886317,867434,868678,678558,840789,787639,768601,745807,736114,743775,759574,741261,721176,760104,786154,788158,841695,892505,945788,1017646,1115673,1105838,1046806,655731,707837,862259,831783,853259,824735,746324,645491,685937,696955,689937,651695,607739,597148,564448,529123,481677,450853,412778,372685,336224,288386,237687,201316,159157,126441,106229,66946,53123,39735,29349,19057,13587,8861,5381,2869,1626,908,476,263,98,136,384435,48.0691017982,48.6407333903,2399703,2554869,2703893,2869558,2799599,3012181,3467119,3986452,4699880,4199388,3878950,3725890,4254300,4941694,4079873,3464644,2950153,2054217,1012987,295382,49755,3371,136,7658465,36893317,18852212,9830645,3415848,53262,12.0788368632,58.1876860943,29.7334770425,15.5047724596,5.3874334793,0.0840041717
374,"0302","00001","b","ésïî",58200090,425389,428509,445305,446984,458428,459508,464553,473418,469280,466270,466859,484072,491559,505892,512319,521552,523545,530158,531093,525259,529397,524984,513337,520360,518647,527702,541650,560580,577716,589191,616549,638557,647515,648580,658194,687752,706379,736738,757655,795048,832624,878870,898815,880530,858101,831406,819733,801479,801193,625086,773642,722550,703916,681534,669872,675537,687121,668721,649852,684134,705966,708163,755984,802466,851102,917801,1009477,1002027,950784,595469,643246,782860,754992,774122,747758,674299,581890,616683,626477,619594,583330,542035,532646,501913,469683,425838,398084,363728,327758,295392,252903,208041,176597,139350,110794,93155,58803,46367,34750,25641,16668,11882,7725,4687,2529,1416,813,421,228,82,115,374357,47.8054360072,48.2306878617,2204615,2333029,2460701,2631607,2606725,2796839,3209395,3683572,4348940,3878897,3551514,3365365,3823681,4475558,3702978,3118943,2629607,1810800,887685,258716,43491,2960,115,6998345,33896535,16930853,8752317,3003767,46566,12.1024752077,58.6184268516,29.2790979407,15.1356784358,5.1945160816,0.0805281621
375,"0302","00002","b","åSïî",5588339,35509,37161,39459,40558,42401,42872,43593,44886,45192,45297,45680,47551,48364,50277,51320,51023,50624,51567,45522,39215,39008,38417,37927,38730,38792,39990,41386,42969,44798,46199,48825,50757,52174,52584,53384,56429,57373,60749,62371,65958,68362,71783,71916,70255,68624,66995,66584,65955,67485,53472,67147,65089,64685,64273,66242,68238,72453,72540,71324,75970,80188,79995,85711,90039,94686,99845,106196,103811,96022,60262,64591,79399,76791,79137,76977,72025,63601,69254,70478,70343,68365,65704,64502,62535,59440,55839,52769,49050,44927,40832,35483,29646,24719,19807,15647,13074,8143,6756,4985,3708,2389,1705,1136,694,340,210,95,55,35,16,21,10078,50.8023313180,53.8384158200,195088,221840,243192,237951,192874,215342,257724,302880,350940,320491,327436,360525,430619,466136,376895,345701,320546,243417,125302,36666,6264,411,21,660120,2996782,1921359,1078328,412081,6696,11.8337955144,53.7225131632,34.4436913224,19.3308990024,7.3872663900,0.1200374095
376,"0302","01000","a","ñkäCìπ",2825788,17102,17622,18130,18657,19188,19329,19387,19841,20202,19724,20155,21331,21698,22402,22398,22382,22998,23779,23402,22624,23020,22777,22002,23080,22736,22780,23300,24447,25271,25947,27437,28328,29152,29059,29623,31267,32263,34175,34684,36708,38395,40233,40276,39546,38479,37442,37355,37161,38232,30452,37337,35802,35737,35124,35387,35309,35882,34829,35143,36757,38592,40247,43237,46139,48285,51720,54656,51499,46525,36262,34073,38731,39444,39780,38340,35390,32101,35015,33363,32201,32102,29701,28774,26685,25098,23609,21385,20090,17725,15625,13961,11739,9604,7765,6002,5037,3057,2596,1895,1389,837,588,425,264,133,82,31,20,12,1,2,8669,50.0147336694,51.9285654433,90699,98483,107984,115185,113615,121745,143599,169097,196929,180642,179387,177920,216500,240662,190368,168070,142360,98434,49071,13974,2247,146,2,297166,1614619,905334,474304,163874,2395,10.5485781751,57.3145472378,32.1368745871,16.8364914652,5.8170776598,0.0850159329
377,"0302","01100","1","éDñyés",1034250,6695,6729,6740,7001,7088,7135,7177,7309,7177,7131,7052,7443,7574,7854,7814,7799,8101,8390,9284,10172,10279,10216,9879,10393,10135,10415,10535,11046,11382,11605,12076,12434,12865,12419,12567,13271,13488,14120,14148,14823,15572,16177,16464,16096,15610,15195,15114,14823,15113,12044,14555,13905,13711,13332,13120,12998,13174,12521,12517,12813,13522,13830,14610,15296,16140,17464,18538,17170,15404,11833,11169,12303,12380,12404,11813,10637,9500,10274,9918,9502,9535,8895,8635,8058,7618,7089,6487,6017,5185,4522,4090,3434,2749,2277,1774,1361,866,704,528,406,270,175,120,81,43,24,15,7,4,-,-,4959,47.6908546757,47.9887674560,34253,35929,37737,43746,50902,54983,62361,69850,79919,72289,68623,64023,73398,80409,60069,49831,42741,29300,14324,3865,689,50,-,107919,640094,281278,140800,48228,739,10.4847900157,62.1878555239,27.3273544605,13.6793190653,4.6855553969,0.0717969942
378,"0302","02000","a","ê¬êXåß",690019,3854,4144,4165,4240,4532,4623,4476,4792,4802,5026,5057,5328,5506,5778,6133,6106,6319,6658,5804,4746,5097,5031,4713,4694,4640,4460,4918,5143,5515,5868,6037,6336,6435,6508,6720,7029,7346,7410,7738,8133,8471,8730,8918,8636,8714,8678,8614,8980,8888,7263,8860,8753,8552,8816,9141,9213,9733,9521,9355,9854,10394,10318,11025,11146,11725,12879,13003,12023,11906,7591,7852,9496,9621,9915,9447,8743,7690,9563,9408,8957,9022,8577,8333,7750,7334,6536,5754,5797,4854,4087,3702,2979,2309,1746,1464,1128,688,538,416,313,175,130,83,61,18,10,4,2,-,-,1,3956,51.0529506765,54.0326550706,20935,23719,27802,29633,24175,25904,32036,37656,43469,42423,44122,47676,54608,57402,46331,44361,41016,27028,12200,3083,467,16,1,72456,381702,231905,128172,42795,484,10.5611292257,55.6365814801,33.8022892941,18.6822492978,6.2377653364,0.0705474570
379,"0302","03000","a","ä‚éËåß",659627,4105,4174,4392,4383,4657,4823,4715,4865,4979,5016,5149,5299,5416,5820,5876,5778,6199,6063,5423,4490,4957,4619,4577,4826,4717,4936,5038,5116,5347,5589,5854,6236,6382,6372,6566,6790,7011,7413,7472,7947,8168,8173,8131,8087,7530,7810,7907,8022,8054,6422,8101,7934,7947,8049,8081,8491,8821,8773,8519,9099,9509,9554,10015,10520,10596,11312,11736,11113,10206,6803,7166,8950,8979,9299,8975,8791,7987,8962,8928,8908,8991,8339,8174,7902,7382,6927,6262,5691,5276,4690,4019,3208,2628,2094,1675,1432,835,654,531,367,234,148,107,54,26,25,13,4,-,2,3,2119,50.9997414480,53.8797366132,21711,24398,27560,27953,23696,26026,31410,36633,40089,38215,40112,43703,50194,51170,43369,43576,40788,28846,13624,3819,569,44,3,73669,358031,225808,131269,46905,616,11.2042743206,54.4527214878,34.3430041916,19.9646240046,7.1337535057,0.0936870730
380,"0302","04000","a","ã{èÈåß",1171708,8254,8138,8986,8829,8937,9221,9029,9631,9232,9250,9299,9683,9990,10163,10393,10507,10358,10742,11232,11494,11412,10996,10416,10869,10648,10893,10874,11378,12038,12064,12515,13202,13558,13697,13756,14134,14634,14844,15235,15676,16172,16628,16637,15823,15695,15096,14657,14569,14939,11777,14448,13775,14027,13804,14208,14373,14713,14654,14818,15420,16075,15661,16804,17943,18252,19233,19540,19187,16834,10283,11425,14077,13838,13595,12868,12821,11391,12586,12566,12439,12097,11419,11243,10718,10263,9247,8921,7711,7241,6278,5462,4288,3686,2838,2266,1768,1096,882,674,431,254,215,153,83,41,20,14,4,3,3,4,12527,47.8207902821,48.5426400696,43144,46363,49528,54333,54341,57247,66728,74523,80955,71038,70262,73978,84735,85077,65803,61803,55740,39398,18540,4851,746,44,4,139035,688140,332006,181126,63583,794,11.9942442121,59.3643270551,28.6414287329,15.6253423753,5.4851658197,0.0684966368
381,"0302","04100","1","êÂë‰és",537868,4074,3926,4265,4183,4158,4328,4090,4427,4050,4073,3999,4203,4299,4338,4417,4629,4532,4694,5783,6726,6635,6315,5908,6123,5892,5832,5709,6140,6426,6347,6381,6713,6831,6880,6859,6924,7190,7282,7570,7795,8193,8362,8510,8108,7939,7650,7367,7206,7380,5762,6972,6429,6379,6192,6340,6280,6235,6244,6106,6317,6566,6377,6875,7350,7486,8009,8262,8243,7355,4626,5035,5976,5953,5793,5448,5223,4517,4911,4712,4695,4554,4217,4121,3883,3701,3214,3082,2602,2376,2124,1899,1486,1259,1036,804,627,360,305,233,151,79,77,45,36,15,7,9,2,1,1,2,11231,45.6448511973,45.1647712418,20606,20968,21256,26364,30873,30454,33664,36761,41112,35365,32312,31182,34654,36495,28205,24058,20476,13398,6484,1676,252,20,2,62830,332741,131066,66366,21832,274,11.9304188654,63.1822298851,24.8873512495,12.6018490915,4.1455499709,0.0520282472
382,"0302","05000","a","èHìcåß",539115,2687,2745,2931,3154,3234,3241,3347,3551,3633,3540,3837,3675,3955,4145,4144,4429,4500,4652,3865,2875,2990,3057,3049,3138,3135,3289,3407,3666,3907,4064,4213,4503,4640,4846,4802,5176,5372,5632,5754,6056,6125,6284,6296,6258,6085,6095,6040,6197,6381,4705,6394,6542,6580,6774,6928,7259,7561,7540,7749,7845,8537,8550,8852,9341,9309,10324,10529,9649,9738,5790,6187,7571,7631,8016,7630,7512,6952,8136,8281,8339,8074,7446,7777,7147,7104,6709,5921,5681,4918,4219,3780,2906,2364,1948,1436,1158,727,578,364,311,178,113,85,52,21,13,3,5,1,2,-,2726,53.4511809526,57.3785809019,14751,17312,19756,20321,15369,18333,23004,27990,31048,29418,33218,37954,44589,46030,37035,39220,37548,27448,12434,3138,449,24,-,51819,281244,203326,120261,43493,473,9.6607126544,52.4328425825,37.9064447630,22.4204821501,8.1084809718,0.0881822707
